LAPTOP NAME,PRICE,RATING,SPECIFICATIONS,PRODUCT URL,clean_specs,Processor,RAM,Storage,Operating System,Display,Warranty
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 7 256V - (16 GB/512 GB SSD/Windows 1...,122990,3.8,"Intel Core Ultra 7 Processor
16 GB LPDDR5X RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Touchscreen Display
1 Year Onsite Warranty",https://www.flipkart.com/samsung-galaxy-book5-360-ai-pc-full-metal-chasis-intel-core-ultra-7-256v-16-gb-512-gb-ssd-windows-11-home-np750qha-2-1-laptop/p/itm85276ee19425e?pid=COMH9PHPZMP9PEG7&lid=LSTCOMH9PHPZMP9PEG7CHMW7J&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_78&otracker=search&otracker1=search&fm=Search&iid=en_13MNKUm1vOWlaKoSCCsNQD6OA7khBbNt_PCKWKuPp2OwwNpvgGJsdhmwNNkMAJrpuGsJAdy5cFEa1ag8zm74ePUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",,,512 GB SSD,Windows 11,,1 Year
HP Victus AI AMD Ryzen 5 Hexa Core 8645HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,58990,4.3,"AMD Ryzen 5 Hexa Core Processor
16 GB DDR5 RAM
Windows 11 Home Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/hp-victus-ai-amd-ryzen-5-hexa-core-8645hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-fb3003ax-gaming-laptop/p/itme1af8ffef0502?pid=COMH8XZFKQRGWMWT&lid=LSTCOMH8XZFKQRGWMWTNDYQSA&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_79&otracker=search&otracker1=search&fm=Search&iid=f20c5e93-4778-453f-bbc8-60fda1e82873.COMH8XZFKQRGWMWT.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11 Home', 'Display': None, 'Warranty': '1 Year'}",,,512 GB SSD,Windows 11 Home,,1 Year
SAMSUNG Galaxy Book4 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-KG1IN /...,58500,4.5,"Intel Core i5 Processor (13th Gen)
8 GB LPDDR4X RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories",https://www.flipkart.com/samsung-galaxy-book4-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xgj-kg1in-np750xgj-lg1in-thin-light-laptop/p/itm820dc496ef160?pid=COMGZUYDFZXHWYWZ&lid=LSTCOMGZUYDFZXHWYWZJ6V2KW&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_80&otracker=search&otracker1=search&fm=Search&iid=f20c5e93-4778-453f-bbc8-60fda1e82873.COMGZUYDFZXHWYWZ.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '8 GB LPDDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i5 Processor (13th Gen),8 GB LPDDR4,512 GB SSD,Windows 11,,1 Year
Acer Predator Helios Neo 16 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Grap...,99990,4.4,"Intel Core i7 Processor (14th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
1 TB SSD
40.64 cm (16 Inch) Display
1 Year Carry-in Warranty",https://www.flipkart.com/acer-predator-helios-neo-16-intel-core-i7-14th-gen-14700hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-phn16-72-77gz-gaming-laptop/p/itm34f68c296ce65?pid=COMGZKFB3ZTQGRT4&lid=LSTCOMGZKFB3ZTQGRT4YMVGPV&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_81&otracker=search&otracker1=search&fm=Search&iid=en_13MNKUm1vOWlaKoSCCsNQD6OA7khBbNt_PCKWKuPp2Pci7UjbSUYPpKxS_z733hW9IfrxnA-HPmQrQD1grx05fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i7 Processor (14th Gen)', 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': '40.64 cm (16 Inch) Display', 'Warranty': '1 Year'}",Intel Core i7 Processor (14th Gen),,1 TB SSD,Windows 11,40.64 cm (16 Inch) Display,1 Year
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,47990,4.1,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/acer-aspire-7-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a715-76g-52h4-a715-76g-gaming-laptop/p/itm45fad0c290245?pid=COMGRHJUCYY63HAA&lid=LSTCOMGRHJUCYY63HAA42YLKV&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_82&otracker=search&otracker1=search&fm=Search&iid=en_13MNKUm1vOWlaKoSCCsNQD6OA7khBbNt_PCKWKuPp2NM2Eq1-MYx7RJoqDvg6hyWyxFAthbZlT4yfkiRS-W-hvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i5 Processor (12th Gen),16 GB DDR4,512 GB SSD,Windows 11,,1 Year
Lenovo LOQ AMD Ryzen 7 Octa Core 7435HS - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,80990,4.5,"AMD Ryzen 7 Octa Core Processor
24 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1Yr Warranty and 1 Yr Accidental Damage Protection",https://www.flipkart.com/lenovo-loq-amd-ryzen-7-octa-core-7435hs-24-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15arp9-gaming-laptop/p/itmd3fbbdced2d6b?pid=COMHFYZ36W8ZGS8Z&lid=LSTCOMHFYZ36W8ZGS8ZJVRQU1&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_83&otracker=search&otracker1=search&fm=Search&iid=f20c5e93-4778-453f-bbc8-60fda1e82873.COMHFYZ36W8ZGS8Z.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': None}",,,512 GB SSD,Windows 11,,
MOTOROLA Motobook 60 Full Metal Intel Core 7 (Series 2) 240H - (16 GB/1 TB SSD/Windows 11 Home) 14IRH1...,73990,4.5,"Intel Core 7 (Series 2) Processor
16 GB DDR5 RAM
64 bit Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Display
Office Home 2024
1 Year Onsite Warranty",https://www.flipkart.com/motorola-motobook-60-full-metal-intel-core-7-series-2-240h-16-gb-1-tb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itmd38998009f90e?pid=COMHAUZWMJNUBXVE&lid=LSTCOMHAUZWMJNUBXVEFCZ6QJ&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&spotlightTagId=default_TrendingId_6bo%2Fb5g&srno=s_4_84&otracker=search&otracker1=search&fm=Search&iid=f20c5e93-4778-453f-bbc8-60fda1e82873.COMHAUZWMJNUBXVE.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year'}",,,1 TB SSD,Windows 11,35.56 cm (14 Inch) Display,1 Year
Lenovo LOQ AMD Ryzen 5 Quad Core 7235HS - (12 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,59990,4.4,"AMD Ryzen 5 Quad Core Processor
12 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1Yr Warranty and 1 Yr Accidental Damage Protection",https://www.flipkart.com/lenovo-loq-amd-ryzen-5-quad-core-7235hs-12-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15arp9-gaming-laptop/p/itmd3fbbdced2d6b?pid=COMHFYZ3DGBDSGGY&lid=LSTCOMHFYZ3DGBDSGGY9EBU08&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_85&otracker=search&otracker1=search&fm=Search&iid=f20c5e93-4778-453f-bbc8-60fda1e82873.COMHFYZ3DGBDSGGY.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': None}",,,512 GB SSD,Windows 11,,
Lenovo LOQ Essential Intel Core i7 12th Gen 12650HX - (12 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/...,70990,4.4,"Intel Core i7 Processor (12th Gen)
12 GB DDR5 RAM
Windows 11 Home Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/lenovo-loq-essential-intel-core-i7-12th-gen-12650hx-12-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-15iax9e-gaming-laptop/p/itm04eb1d3fb53f5?pid=COMHAQ3VKEQ6F7HU&lid=LSTCOMHAQ3VKEQ6F7HUQXEPU3&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_86&otracker=search&otracker1=search&fm=Search&iid=f20c5e93-4778-453f-bbc8-60fda1e82873.COMHAQ3VKEQ6F7HU.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i7 Processor (12th Gen)', 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11 Home', 'Display': None, 'Warranty': '1 Year'}",Intel Core i7 Processor (12th Gen),,512 GB SSD,Windows 11 Home,,1 Year
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 7 256V - (16 GB/512 GB SSD/Windows 1...,139990,5.0,"Intel Core Ultra 7 Processor
16 GB LPDDR5X RAM
Windows 11 Operating System
512 GB SSD
35.56 cm (14 Inch) Touchscreen Display
1 Year Onsite Warranty",https://www.flipkart.com/samsung-galaxy-book5-pro-ai-pc-full-metal-chasis-intel-core-ultra-7-256v-16-gb-512-gb-ssd-windows-11-home-np940xha-thin-light-laptop/p/itm87a0d01864c90?pid=COMH9PHPCDPVCC8H&lid=LSTCOMH9PHPCDPVCC8HMTZ3H8&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_87&otracker=search&otracker1=search&fm=Search&iid=en_13MNKUm1vOWlaKoSCCsNQD6OA7khBbNt_PCKWKuPp2NZS9I7LqKiCC-EqwBBatWDQOBDnstnlkfuT9Vux0JY2PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",,,512 GB SSD,Windows 11,,1 Year
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,52990,4.2,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/acer-aspire-7-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-a715-76g-548j-gaming-laptop/p/itm20708ce5793f7?pid=COMGP8QVTK3EQDXE&lid=LSTCOMGP8QVTK3EQDXEKW8XW5&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_88&otracker=search&otracker1=search&fm=Search&iid=en_13MNKUm1vOWlaKoSCCsNQD6OA7khBbNt_PCKWKuPp2Nc1fg5AIT5PK7yE7rOr95GrZscbSwS9PsvTkqv0vB8W_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i5 Processor (12th Gen),16 GB DDR4,512 GB SSD,Windows 11,,1 Year
Ultimus Pro Intel Celeron Dual Core N4020 - (4 GB/128 GB EMMC Storage/Windows 11 Home) NU14U3INC43BN C...,11990,3.7,"Intel Celeron Dual Core Processor
4 GB DDR4 RAM
64 bit Windows 11 Home Operating System
35.81 cm (14.1 Inch) Display
Pre Loaded Windows App
1 Year Warranty and Only 6 Months Warranty on Battery and Adaptor",https://www.flipkart.com/ultimus-pro-intel-celeron-dual-core-n4020-4-gb-128-gb-emmc-storage-windows-11-home-nu14u3inc43bn-cs-laptop/p/itm2719ea8d00a69?pid=COMH9PDGYUYTGVMV&lid=LSTCOMH9PDGYUYTGVMVZZIGNT&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_89&otracker=search&otracker1=search&fm=Search&iid=f20c5e93-4778-453f-bbc8-60fda1e82873.COMH9PDGYUYTGVMV.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': '4 GB DDR4', 'Storage': None, 'Operating System': 'Windows 11 Home', 'Display': None, 'Warranty': '1 Year'}",,4 GB DDR4,,Windows 11 Home,,1 Year
Acer Aspire 3 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light...,46990,4.3,"Intel Core i7 Processor (12th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
35.56 cm (14 Inch) Display
1 Year Domestic Warranty",https://www.flipkart.com/acer-aspire-3-intel-core-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm858b83f904593?pid=COMHY24RF6KYHDRE&lid=LSTCOMHY24RF6KYHDRE8P4KR4&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_90&otracker=search&otracker1=search&fm=Search&iid=f20c5e93-4778-453f-bbc8-60fda1e82873.COMHY24RF6KYHDRE.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i7 Processor (12th Gen)', 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year'}",Intel Core i7 Processor (12th Gen),16 GB DDR4,512 GB SSD,Windows 11,35.56 cm (14 Inch) Display,1 Year
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 1...,131990,4.2,"Intel Core Ultra 5 Processor
16 GB LPDDR5X RAM
Windows 11 Operating System
512 GB SSD
35.56 cm (14 Inch) Touchscreen Display
1 Year Onsite Warranty",https://www.flipkart.com/samsung-galaxy-book5-pro-ai-pc-full-metal-chasis-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-np940xha-thin-light-laptop/p/itm6b8e57b0765e8?pid=COMH9PHPSDPFK5DE&lid=LSTCOMH9PHPSDPFK5DEIM7NLT&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_91&otracker=search&otracker1=search&fm=Search&iid=en_13MNKUm1vOWlaKoSCCsNQD6OA7khBbNt_PCKWKuPp2Nyirk9GEnjAEeg5TMCNpeodxbvcTq6WWWAAPex6DNf9PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",,,512 GB SSD,Windows 11,,1 Year
HP Pavilion Intel Core Ultra 5 125U - (16 GB/1 TB SSD/Windows 11 Home) 16-af0056TU Thin and Light Lapt...,69990,4.4,"Intel Core Ultra 5 Processor
16 GB LPDDR5 RAM
Windows 11 Operating System
1 TB SSD
40.64 cm (16 inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/hp-pavilion-intel-core-ultra-5-125u-16-gb-1-tb-ssd-windows-11-home-16-af0056tu-thin-light-laptop/p/itmb12a25b64f62b?pid=COMH4KYWQJYGZF2Z&lid=LSTCOMH4KYWQJYGZF2ZSWFIBP&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_92&otracker=search&otracker1=search&fm=Search&iid=en_13MNKUm1vOWlaKoSCCsNQD6OA7khBbNt_PCKWKuPp2MUZ-wuseVam-LDhc5VUV6puzOYnMWgCSwRNmmujd-LUg%3D%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': '40.64 cm (16 inch) Display', 'Warranty': '1 Year'}",,,1 TB SSD,Windows 11,40.64 cm (16 inch) Display,1 Year
HP 15 G9 (2025) AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 15 G9 Thin and Light ...,35490,4.1,"AMD Ryzen 5 Hexa Core Processor
16 GB DDR4 RAM
64 bit Windows 11 Home Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
Microsoft Office 2021, Windows 11 Home
1 Year Onsite Warranty",https://www.flipkart.com/hp-15-g9-2025-amd-ryzen-5-hexa-core-5625u-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm8b3f045df43be?pid=COMH9F24SECZFEZW&lid=LSTCOMH9F24SECZFEZW3NLPLZ&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_93&otracker=search&otracker1=search&fm=Search&iid=f20c5e93-4778-453f-bbc8-60fda1e82873.COMH9F24SECZFEZW.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11 Home', 'Display': None, 'Warranty': '1 Year'}",,16 GB DDR4,512 GB SSD,Windows 11 Home,,1 Year
Lenovo Yoga Slim 7 WUXGA OLED AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 ...,98990,4.5,"Intel Core Ultra 7 Processor
32 GB LPDDR5X RAM
Windows 11 Operating System
1 TB SSD
35.56 cm (14 inch) Display
1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection",https://www.flipkart.com/lenovo-yoga-slim-7-wuxga-oled-ai-pc-intel-core-ultra-155h-32-gb-1-tb-ssd-windows-11-home-14imh9-thin-light-laptop/p/itm77304edff3814?pid=COMGXMY5HUH8RERC&lid=LSTCOMGXMY5HUH8RERCHLQASO&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_94&otracker=search&otracker1=search&fm=Search&iid=f20c5e93-4778-453f-bbc8-60fda1e82873.COMGXMY5HUH8RERC.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': '35.56 cm (14 inch) Display', 'Warranty': None}",,,1 TB SSD,Windows 11,35.56 cm (14 inch) Display,
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK323...,34990,4.4,"AMD Ryzen 3 Quad Core Processor
8 GB LPDDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk323ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFGF7ZTKHF&lid=LSTCOMGMGXFGF7ZTKHFBG8NVU&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_95&otracker=search&otracker1=search&fm=Search&iid=f20c5e93-4778-453f-bbc8-60fda1e82873.COMGMGXFGF7ZTKHF.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",,,512 GB SSD,Windows 11,,1 Year
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 C...,13990,3.8,"Intel Celeron Dual Core Processor
4 GB LPDDR4X RAM
Chrome Operating System
35.56 cm (14 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/asus-chromebook-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os-cx1400cka-nk0453/p/itm3cc0cadd59faf?pid=COMGSHM3RGXQ6ZVX&lid=LSTCOMGSHM3RGXQ6ZVXMNXMLN&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_4_96&otracker=search&otracker1=search&fm=Search&iid=f20c5e93-4778-453f-bbc8-60fda1e82873.COMGSHM3RGXQ6ZVX.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': '4 GB LPDDR4', 'Storage': None, 'Operating System': None, 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year'}",,4 GB LPDDR4,,,35.56 cm (14 Inch) Display,1 Year
HP Victus 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,69990,4.4,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/hp-victus-15-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15-fa1327tx-gaming-laptop/p/itmb08f154f265d7?pid=COMHY8KVZ73Y9PPY&lid=LSTCOMHY8KVZ73Y9PPYGMSPUQ&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_5_97&otracker=search&otracker1=search&fm=Search&iid=en_g5uKPg8-RcOYj2kcXhBhuAg8IhSZsqLVLeRmtD6GKdVnlH7CvjBo03pW2Tgyu98xcjPzkRkzjeWBRuoBDFHYvvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i5 Processor (13th Gen),16 GB DDR4,512 GB SSD,Windows 11,,1 Year
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 7 256V - (16 GB/512 GB SSD/Windows 1...,149990,4.2,"Intel Core Ultra 7 Processor
16 GB LPDDR5X RAM
Windows 11 Operating System
512 GB SSD
40.64 cm (16 Inch) Touchscreen Display
1 Year Onsite Warranty",https://www.flipkart.com/samsung-galaxy-book5-pro-ai-pc-full-metal-chasis-intel-core-ultra-7-256v-16-gb-512-gb-ssd-windows-11-home-np960xha-thin-light-laptop/p/itmb62602d502fd5?pid=COMH9PHPFYJSJKH7&lid=LSTCOMH9PHPFYJSJKH7SSDAR0&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_5_98&otracker=search&otracker1=search&fm=Search&iid=en_g5uKPg8-RcOYj2kcXhBhuAg8IhSZsqLVLeRmtD6GKdUhdhhf4G4s0C1QDiADwDe-aDuI9SaihFu3rmy8EV6NwfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",,,512 GB SSD,Windows 11,,1 Year
Lenovo ThinkBook 16 G6 ABP AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) 21KKA0G1IN...,52990,4.1,"AMD Ryzen 7 Octa Core Processor
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
40.64 cm (16 inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/lenovo-thinkbook-16-g6-abp-amd-ryzen-7-octa-core-7730u-16-gb-512-gb-ssd-windows-11-home-21kka0g1in-thin-light-laptop/p/itm398ee21dc3c0e?pid=COMH6XHKFAUQNYKD&lid=LSTCOMH6XHKFAUQNYKDXYO3IO&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_5_99&otracker=search&otracker1=search&fm=Search&iid=0acb2646-f78b-4993-b557-d8716f6e0a4c.COMH6XHKFAUQNYKD.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': '40.64 cm (16 inch) Display', 'Warranty': '1 Year'}",,16 GB DDR4,512 GB SSD,Windows 11,40.64 cm (16 inch) Display,1 Year
